g1_idx,g2_idx,same_graph,theta_diff,theta2,phi20,bc_single,bc_two,enhancement,g1_n_edges,g1_mean_degree,g1_max_degree,g1_var_degree,g1_mean_closeness,g1_mean_betweenness,g1_clustering,g1_diameter,g1_alg_conn,g2_n_edges,g2_mean_degree,g2_max_degree,g2_var_degree,g2_mean_closeness,g2_mean_betweenness,g2_clustering,g2_diameter,g2_alg_conn
0,40,0,0.0,-0.6666666666666669,-0.20058917587740296,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,5,1.888888888888889,0.7106481481481483,0.11666666666666668,0.6333333333333333,2,1.0000000000000018
0,41,0,0.0,-0.6666666666666669,-0.20204560907510125,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,5,1.555555555555556,0.7056878306878307,0.1166666666666667,0.6055555555555555,2,1.0000000000000022
0,42,0,0.0,-0.6666666666666669,-0.20277039785873086,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,1.222222222222222,0.6769179894179894,0.13333333333333333,0.5833333333333334,3,0.885092458523245
0,43,0,0.0,-0.6666666666666669,-0.20553968693777966,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,1.2222222222222223,0.6577681577681579,0.15,0.5555555555555556,3,0.7639320225002109
0,44,0,0.0,-0.6666666666666669,-0.20407233818558534,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.8888888888888888,0.6495009620009621,0.15,0.5277777777777778,3,0.7311853096719161
0,45,0,0.0,-0.6666666666666669,-0.20443619775744462,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.888888888888889,0.671957671957672,0.13333333333333333,0.27777777777777773,3,0.8929036232745231
0,46,0,0.0,-0.6666666666666669,-0.20677726726644116,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.8888888888888892,0.6686507936507936,0.13333333333333333,0.3055555555555555,3,0.9138698023485062
0,47,0,0.0,-0.6666666666666669,-0.20955075451313313,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.888888888888889,0.625,0.16666666666666666,0.5833333333333334,3,0.48586307066470924
0,48,0,0.0,-0.6666666666666669,-0.2083081107526971,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,3,0.5555555555555556,0.6412337662337663,0.15,0.3333333333333333,3,0.7639320225002109
0,49,0,0.0,-0.6666666666666669,-0.2055276642154766,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,5,1.2222222222222223,0.7023809523809524,0.11666666666666668,0.8277777777777778,2,1.0000000000000022
